ID,Title,Authors,Published Date,Abstract,URL,Categories
http://arxiv.org/abs/2503.12349v5,SPIN-Bench: How Well Do LLMs Plan Strategically and Reason Socially?,"Jianzhu Yao, Kevin Wang, Ryan Hsieh, Haisu Zhou, Tianqing Zou, Zerui Cheng, Zhangyang Wang, Pramod Viswanath",2025-03-16,"Reasoning and strategic behavior in social interactions is a hallmark of
intelligence. This form of reasoning is significantly more sophisticated than
isolated planning or reasoning tasks in static settings (e.g., math problem
solving). In this paper, we present Strategic Planning, Interaction, and
Negotiation (SPIN-Bench), a new multi-domain evaluation designed to measure the
intelligence of strategic planning and social reasoning. While many existing
benchmarks focus on narrow planning or single-agent reasoning, SPIN-Bench
combines classical PDDL tasks, competitive board games, cooperative card games,
and multi-agent negotiation scenarios in one unified framework. The framework
includes both a benchmark as well as an arena to simulate and evaluate the
variety of social settings to test reasoning and strategic behavior of AI
agents. We formulate the benchmark SPIN-Bench by systematically varying action
spaces, state complexity, and the number of interacting agents to simulate a
variety of social settings where success depends on not only methodical and
step-wise decision making, but also conceptual inference of other (adversarial
or cooperative) participants. Our experiments reveal that while contemporary
LLMs handle basic fact retrieval and short-range planning reasonably well, they
encounter significant performance bottlenecks in tasks requiring deep multi-hop
reasoning over large state spaces and socially adept coordination under
uncertainty. We envision SPIN-Bench as a catalyst for future research on robust
multi-agent planning, social reasoning, and human--AI teaming. Project Website:
https://spinbench.github.io/",http://arxiv.org/abs/2503.12349v5,cs.AI
http://arxiv.org/abs/2503.11790v3,Visualizing Thought: Conceptual Diagrams Enable Robust Planning in LMMs,"Nasim Borazjanizadeh, Roei Herzig, Eduard Oks, Trevor Darrell, Rogerio Feris, Leonid Karlinsky",2025-03-14,"Human reasoning relies on constructing and manipulating mental models --
simplified internal representations of situations used to understand and solve
problems. Conceptual diagrams (e.g., a sketch drawn to aid reasoning)
externalize these mental models, abstracting irrelevant details to efficiently
capture how entities interact. In contrast, Large Language Models (LLMs) and
Large MultiModal Models (LMMs) predominantly reason through text, limiting
their effectiveness on complex multi-step tasks. In this paper, we propose
Visual Thinking, a generalizable framework that enables LMMs to reason through
multiple chains of self-generated conceptual diagrams, significantly enhancing
their combinatorial planning capabilities. Our approach requires no human input
beyond the natural language description of the task. It integrates textual and
diagrammatic reasoning within an optimized Graph-of-Thought inference
framework, enhanced by beam search and depth-wise backtracking. Evaluated on
multiple challenging PDDL planning domains, our method substantially improves
LMM performance (e.g., GPT-4o: 35.5% -> 90.2% in Blocksworld) and consistently
outperforms text-only search-based inference methods. On more difficult domains
with solution depths up to 40, it also surpasses the o1-preview reasoning model
(e.g., 16 percentage points improvement in Floor Tiles). These results
demonstrate the power of conceptual diagrams as a reasoning medium in LMMs.",http://arxiv.org/abs/2503.11790v3,cs.AI
http://arxiv.org/abs/2503.08084v1,Instruction-Augmented Long-Horizon Planning: Embedding Grounding Mechanisms in Embodied Mobile Manipulation,"Fangyuan Wang, Shipeng Lyu, Peng Zhou, Anqing Duan, Guodong Guo, David Navarro-Alarcon",2025-03-11,"Enabling humanoid robots to perform long-horizon mobile manipulation planning
in real-world environments based on embodied perception and comprehension
abilities has been a longstanding challenge. With the recent rise of large
language models (LLMs), there has been a notable increase in the development of
LLM-based planners. These approaches either utilize human-provided textual
representations of the real world or heavily depend on prompt engineering to
extract such representations, lacking the capability to quantitatively
understand the environment, such as determining the feasibility of manipulating
objects. To address these limitations, we present the Instruction-Augmented
Long-Horizon Planning (IALP) system, a novel framework that employs LLMs to
generate feasible and optimal actions based on real-time sensor feedback,
including grounded knowledge of the environment, in a closed-loop interaction.
Distinct from prior works, our approach augments user instructions into PDDL
problems by leveraging both the abstract reasoning capabilities of LLMs and
grounding mechanisms. By conducting various real-world long-horizon tasks, each
consisting of seven distinct manipulatory skills, our results demonstrate that
the IALP system can efficiently solve these tasks with an average success rate
exceeding 80%. Our proposed method can operate as a high-level planner,
equipping robots with substantial autonomy in unstructured environments through
the utilization of multi-modal sensor inputs.",http://arxiv.org/abs/2503.08084v1,"cs.RO, cs.AI"
http://arxiv.org/abs/2502.20175v1,An Extensive Evaluation of PDDL Capabilities in off-the-shelf LLMs,"Kaustubh Vyas, Damien Graux, Sébastien Montella, Pavlos Vougiouklis, Ruofei Lai, Keshuang Li, Yang Ren, Jeff Z. Pan",2025-02-27,"In recent advancements, large language models (LLMs) have exhibited
proficiency in code generation and chain-of-thought reasoning, laying the
groundwork for tackling automatic formal planning tasks. This study evaluates
the potential of LLMs to understand and generate Planning Domain Definition
Language (PDDL), an essential representation in artificial intelligence
planning. We conduct an extensive analysis across 20 distinct models spanning 7
major LLM families, both commercial and open-source. Our comprehensive
evaluation sheds light on the zero-shot LLM capabilities of parsing,
generating, and reasoning with PDDL. Our findings indicate that while some
models demonstrate notable effectiveness in handling PDDL, others pose
limitations in more complex scenarios requiring nuanced planning knowledge.
These results highlight the promise and current limitations of LLMs in formal
planning tasks, offering insights into their application and guiding future
efforts in AI-driven planning paradigms.",http://arxiv.org/abs/2502.20175v1,"cs.AI, cs.CL"
http://arxiv.org/abs/2502.20284v1,Evaluating Human Trust in LLM-Based Planners: A Preliminary Study,"Shenghui Chen, Yunhao Yang, Kayla Boggess, Seongkook Heo, Lu Feng, Ufuk Topcu",2025-02-27,"Large Language Models (LLMs) are increasingly used for planning tasks,
offering unique capabilities not found in classical planners such as generating
explanations and iterative refinement. However, trust--a critical factor in the
adoption of planning systems--remains underexplored in the context of LLM-based
planning tasks. This study bridges this gap by comparing human trust in
LLM-based planners with classical planners through a user study in a Planning
Domain Definition Language (PDDL) domain. Combining subjective measures, such
as trust questionnaires, with objective metrics like evaluation accuracy, our
findings reveal that correctness is the primary driver of trust and
performance. Explanations provided by the LLM improved evaluation accuracy but
had limited impact on trust, while plan refinement showed potential for
increasing trust without significantly enhancing evaluation accuracy.",http://arxiv.org/abs/2502.20284v1,"cs.AI, cs.HC"
http://arxiv.org/abs/2502.18836v2,"REALM-Bench: A Benchmark for Evaluating Multi-Agent Systems on Real-world, Dynamic Planning and Scheduling Tasks","Longling Geng, Edward Y. Chang",2025-02-26,"This benchmark suite provides a comprehensive evaluation framework for
assessing both individual LLMs and multi-agent systems in Real-world planning
and scheduling scenarios. The suite encompasses 14 designed planning and
scheduling problems that progress from basic to highly complex, incorporating
key aspects such as multi-agent coordination, inter-agent dependencies, and
dynamic environmental disruptions. Each problem can be scaled along three
dimensions: the number of parallel planning threads, the complexity of
inter-dependencies, and the frequency of unexpected disruptions requiring
Real-time adaptation. The benchmark includes 14 detailed problem
specifications, 15 comparison methods including Random, LPT, SPT, STPT, MPSR,
DRL-Liu, GP, GEP, LSO, SPT/TWKR, DRL-Chen, DRL-Zhang, 2+ evaluation metrics,
and baseline implementations using 3+ LLMs including GPT-4o, Claude-3.7,
DeepSeek-R1, and 4 contemporary frameworks including LangGraph, AutoGen,
CrewAI, and Swarm, enabling rigorous testing of both single-agent and
multi-agent planning capabilities. Through standardized evaluation criteria and
scalable complexity, this benchmark aims to be opened to public, and drive
progress in developing more adaptable, robust, and scalable AI planning systems
for Real-world applications.",http://arxiv.org/abs/2502.18836v2,"cs.AI, I.2.11"
http://arxiv.org/abs/2502.14563v1,Plan-over-Graph: Towards Parallelable LLM Agent Schedule,"Shiqi Zhang, Xinbei Ma, Zouying Cao, Zhuosheng Zhang, Hai Zhao",2025-02-20,"Large Language Models (LLMs) have demonstrated exceptional abilities in
reasoning for task planning. However, challenges remain under-explored for
parallel schedules. This paper introduces a novel paradigm, plan-over-graph, in
which the model first decomposes a real-life textual task into executable
subtasks and constructs an abstract task graph. The model then understands this
task graph as input and generates a plan for parallel execution. To enhance the
planning capability of complex, scalable graphs, we design an automated and
controllable pipeline to generate synthetic graphs and propose a two-stage
training scheme. Experimental results show that our plan-over-graph method
significantly improves task performance on both API-based LLMs and trainable
open-sourced LLMs. By normalizing complex tasks as graphs, our method naturally
supports parallel execution, demonstrating global efficiency. The code and data
are available at https://github.com/zsq259/Plan-over-Graph.",http://arxiv.org/abs/2502.14563v1,cs.AI
http://arxiv.org/abs/2502.13092v2,Text2World: Benchmarking Large Language Models for Symbolic World Model Generation,"Mengkang Hu, Tianxing Chen, Yude Zou, Yuheng Lei, Qiguang Chen, Ming Li, Yao Mu, Hongyuan Zhang, Wenqi Shao, Ping Luo",2025-02-18,"Recently, there has been growing interest in leveraging large language models
(LLMs) to generate symbolic world models from textual descriptions. Although
LLMs have been extensively explored in the context of world modeling, prior
studies encountered several challenges, including evaluation randomness,
dependence on indirect metrics, and a limited domain scope. To address these
limitations, we introduce a novel benchmark, Text2World, based on planning
domain definition language (PDDL), featuring hundreds of diverse domains and
employing multi-criteria, execution-based metrics for a more robust evaluation.
We benchmark current LLMs using Text2World and find that reasoning models
trained with large-scale reinforcement learning outperform others. However,
even the best-performing model still demonstrates limited capabilities in world
modeling. Building on these insights, we examine several promising strategies
to enhance the world modeling capabilities of LLMs, including test-time
scaling, agent training, and more. We hope that Text2World can serve as a
crucial resource, laying the groundwork for future research in leveraging LLMs
as world models. The project page is available at
https://text-to-world.github.io/.",http://arxiv.org/abs/2502.13092v2,"cs.CL, cs.AI"
http://arxiv.org/abs/2502.12130v1,Scaling Autonomous Agents via Automatic Reward Modeling And Planning,"Zhenfang Chen, Delin Chen, Rui Sun, Wenjun Liu, Chuang Gan",2025-02-17,"Large language models (LLMs) have demonstrated remarkable capabilities across
a range of text-generation tasks. However, LLMs still struggle with problems
requiring multi-step decision-making and environmental feedback, such as online
shopping, scientific reasoning, and mathematical problem-solving. Unlike pure
text data, collecting large-scale decision-making data is challenging.
Moreover, many powerful LLMs are only accessible through APIs, which hinders
their fine-tuning for agent tasks due to cost and complexity. To address LLM
agents' limitations, we propose a framework that can automatically learn a
reward model from the environment without human annotations. This model can be
used to evaluate the action trajectories of LLM agents and provide heuristics
for task planning. Specifically, our approach involves employing one LLM-based
agent to navigate an environment randomly, generating diverse action
trajectories. Subsequently, a separate LLM is leveraged to assign a task intent
and synthesize a negative response alongside the correct response for each
trajectory. These triplets (task intent, positive response, and negative
response) are then utilized as training data to optimize a reward model capable
of scoring action trajectories. The effectiveness and generalizability of our
framework are demonstrated through evaluations conducted on different agent
benchmarks. In conclusion, our proposed framework represents a significant
advancement in enhancing LLM agents' decision-making capabilities. By
automating the learning of reward models, we overcome the challenges of data
scarcity and API limitations, potentially revolutionizing the application of
LLMs in complex and interactive environments. This research paves the way for
more sophisticated AI agents capable of tackling a wide range of real-world
problems requiring multi-step decision-making.",http://arxiv.org/abs/2502.12130v1,cs.AI
http://arxiv.org/abs/2502.04728v2,Generating Symbolic World Models via Test-time Scaling of Large Language Models,"Zhouliang Yu, Yuhuan Yuan, Tim Z. Xiao, Fuxiang Frank Xia, Jie Fu, Ge Zhang, Ge Lin, Weiyang Liu",2025-02-07,"Solving complex planning problems requires Large Language Models (LLMs) to
explicitly model the state transition to avoid rule violations, comply with
constraints, and ensure optimality-a task hindered by the inherent ambiguity of
natural language. To overcome such ambiguity, Planning Domain Definition
Language (PDDL) is leveraged as a planning abstraction that enables precise and
formal state descriptions. With PDDL, we can generate a symbolic world model
where classic searching algorithms, such as A*, can be seamlessly applied to
find optimal plans. However, directly generating PDDL domains with current LLMs
remains an open challenge due to the lack of PDDL training data. To address
this challenge, we propose to scale up the test-time computation of LLMs to
enhance their PDDL reasoning capabilities, thereby enabling the generation of
high-quality PDDL domains. Specifically, we introduce a simple yet effective
algorithm, which first employs a Best-of-N sampling approach to improve the
quality of the initial solution and then refines the solution in a fine-grained
manner with verbalized machine learning. Our method outperforms o1-mini by a
considerable margin in the generation of PDDL domains, achieving over 50\%
success rate on two tasks (i.e., generating PDDL domains from natural language
description or PDDL problems). This is done without requiring additional
training. By taking advantage of PDDL as state abstraction, our method is able
to outperform current state-of-the-art methods on almost all competition-level
planning tasks.",http://arxiv.org/abs/2502.04728v2,cs.AI
http://arxiv.org/abs/2501.18784v3,LLM-Generated Heuristics for AI Planning: Do We Even Need Domain-Independence Anymore?,"Alexander Tuisov, Yonatan Vernik, Alexander Shleyfman",2025-01-30,"Domain-independent heuristics have long been a cornerstone of AI planning,
offering general solutions applicable across a wide range of tasks without
requiring domain-specific engineering. However, the advent of large language
models (LLMs) presents an opportunity to generate heuristics tailored to
specific planning problems, potentially challenging the necessity of domain
independence as a strict design principle. In this paper, we explore the use of
LLMs to automatically derive planning heuristics from task descriptions
represented as successor generators and goal tests written in general purpose
programming language. We investigate the trade-offs between domain-specific
LLM-generated heuristics and traditional domain-independent methods in terms of
computational efficiency and explainability. Our experiments demonstrate that
LLMs can create heuristics that achieve state-of-the-art performance on some
standard IPC domains, as well as their ability to solve problems that lack an
adequate Planning Domain Definition Language ({\sc pddl}) representation. We
discuss whether these results signify a paradigm shift and how they can
complement existing approaches.",http://arxiv.org/abs/2501.18784v3,cs.AI
http://arxiv.org/abs/2501.08068v1,A Roadmap to Guide the Integration of LLMs in Hierarchical Planning,"Israel Puerta-Merino, Carlos Núñez-Molina, Pablo Mesejo, Juan Fernández-Olivares",2025-01-14,"Recent advances in Large Language Models (LLMs) are fostering their
integration into several reasoning-related fields, including Automated Planning
(AP). However, their integration into Hierarchical Planning (HP), a subfield of
AP that leverages hierarchical knowledge to enhance planning performance,
remains largely unexplored. In this preliminary work, we propose a roadmap to
address this gap and harness the potential of LLMs for HP. To this end, we
present a taxonomy of integration methods, exploring how LLMs can be utilized
within the HP life cycle. Additionally, we provide a benchmark with a
standardized dataset for evaluating the performance of future LLM-based HP
approaches, and present initial results for a state-of-the-art HP planner and
LLM planner. As expected, the latter exhibits limited performance (3\% correct
plans, and none with a correct hierarchical decomposition) but serves as a
valuable baseline for future approaches.",http://arxiv.org/abs/2501.08068v1,cs.AI
http://arxiv.org/abs/2412.07493v3,LLM-guided Task and Motion Planning using Knowledge-based Reasoning,"Muhayy Ud Din, Jan Rosell, Waseem Akram, Isiah Zaplana, Maximo A Roa, Irfan Hussain",2024-12-10,"Performing complex manipulation tasks in dynamic environments requires
efficient Task and Motion Planning (TAMP) approaches that combine high-level
symbolic plans with low-level motion control. Advances in Large Language Models
(LLMs), such as GPT-4, are transforming task planning by offering natural
language as an intuitive and flexible way to describe tasks, generate symbolic
plans, and reason. However, the effectiveness of LLM-based TAMP approaches is
limited due to static and template-based prompting, which limits adaptability
to dynamic environments and complex task contexts. To address these
limitations, this work proposes a novel Onto-LLM-TAMP framework that employs
knowledge-based reasoning to refine and expand user prompts with
task-contextual reasoning and knowledge-based environment state descriptions.
Integrating domain-specific knowledge into the prompt ensures semantically
accurate and context-aware task plans. The proposed framework demonstrates its
effectiveness by resolving semantic errors in symbolic plan generation, such as
maintaining logical temporal goal ordering in scenarios involving hierarchical
object placement. The proposed framework is validated through both simulation
and real-world scenarios, demonstrating significant improvements over the
baseline approach in terms of adaptability to dynamic environments and the
generation of semantically correct task plans.",http://arxiv.org/abs/2412.07493v3,"cs.RO, cs.AI"
http://arxiv.org/abs/2412.06162v1,Query-Efficient Planning with Language Models,"Gonzalo Gonzalez-Pumariega, Wayne Chen, Kushal Kedia, Sanjiban Choudhury",2024-12-09,"Planning in complex environments requires an agent to efficiently query a
world model to find a feasible sequence of actions from start to goal. Recent
work has shown that Large Language Models (LLMs), with their rich prior
knowledge and reasoning capabilities, can potentially help with planning by
searching over promising states and adapting to feedback from the world. In
this paper, we propose and study two fundamentally competing frameworks that
leverage LLMs for query-efficient planning. The first uses LLMs as a heuristic
within a search-based planner to select promising nodes to expand and propose
promising actions. The second uses LLMs as a generative planner to propose an
entire sequence of actions from start to goal, query a world model, and adapt
based on feedback. We show that while both approaches improve upon comparable
baselines, using an LLM as a generative planner results in significantly fewer
interactions. Our key finding is that the LLM as a planner can more rapidly
adapt its planning strategies based on immediate feedback than LLM as a
heuristic. We present evaluations and ablations on Robotouille and PDDL
planning benchmarks and discuss connections to existing theory on
query-efficient planning algorithms. Code is available at
https://github.com/portal-cornell/llms-for-planning",http://arxiv.org/abs/2412.06162v1,"cs.AI, cs.CL"
http://arxiv.org/abs/2411.19886v1,PDDLFuse: A Tool for Generating Diverse Planning Domains,"Vedant Khandelwal, Amit Sheth, Forest Agostinelli",2024-11-29,"Various real-world challenges require planning algorithms that can adapt to a
broad range of domains. Traditionally, the creation of planning domains has
relied heavily on human implementation, which limits the scale and diversity of
available domains. While recent advancements have leveraged generative AI
technologies such as large language models (LLMs) for domain creation, these
efforts have predominantly focused on translating existing domains from natural
language descriptions rather than generating novel ones. In contrast, the
concept of domain randomization, which has been highly effective in
reinforcement learning, enhances performance and generalizability by training
on a diverse array of randomized new domains. Inspired by this success, our
tool, PDDLFuse, aims to bridge this gap in Planning Domain Definition Language
(PDDL). PDDLFuse is designed to generate new, diverse planning domains that can
be used to validate new planners or test foundational planning models. We have
developed methods to adjust the domain generators parameters to modulate the
difficulty of the domains it generates. This adaptability is crucial as
existing domain-independent planners often struggle with more complex problems.
Initial tests indicate that PDDLFuse efficiently creates intricate and varied
domains, representing a significant advancement over traditional domain
generation methods and making a contribution towards planning research.",http://arxiv.org/abs/2411.19886v1,cs.AI
http://arxiv.org/abs/2410.07245v1,AAAI Workshop on AI Planning for Cyber-Physical Systems -- CAIPI24,"Oliver Niggemann, Gautam Biswas, Alexander Diedrich, Jonas Ehrhardt, René Heesch, Niklas Widulle",2024-10-08,"The workshop 'AI-based Planning for Cyber-Physical Systems', which took place
on February 26, 2024, as part of the 38th Annual AAAI Conference on Artificial
Intelligence in Vancouver, Canada, brought together researchers to discuss
recent advances in AI planning methods for Cyber-Physical Systems (CPS). CPS
pose a major challenge due to their complexity and data-intensive nature, which
often exceeds the capabilities of traditional planning algorithms. The workshop
highlighted new approaches such as neuro-symbolic architectures, large language
models (LLMs), deep reinforcement learning and advances in symbolic planning.
These techniques are promising when it comes to managing the complexity of CPS
and have potential for real-world applications.",http://arxiv.org/abs/2410.07245v1,cs.AI
http://arxiv.org/abs/2410.06108v1,ConceptAgent: LLM-Driven Precondition Grounding and Tree Search for Robust Task Planning and Execution,"Corban Rivera, Grayson Byrd, William Paul, Tyler Feldman, Meghan Booker, Emma Holmes, David Handelman, Bethany Kemp, Andrew Badger, Aurora Schmidt, Krishna Murthy Jatavallabhula, Celso M de Melo, Lalithkumar Seenivasan, Mathias Unberath, Rama Chellappa",2024-10-08,"Robotic planning and execution in open-world environments is a complex
problem due to the vast state spaces and high variability of task embodiment.
Recent advances in perception algorithms, combined with Large Language Models
(LLMs) for planning, offer promising solutions to these challenges, as the
common sense reasoning capabilities of LLMs provide a strong heuristic for
efficiently searching the action space. However, prior work fails to address
the possibility of hallucinations from LLMs, which results in failures to
execute the planned actions largely due to logical fallacies at high- or
low-levels. To contend with automation failure due to such hallucinations, we
introduce ConceptAgent, a natural language-driven robotic platform designed for
task execution in unstructured environments. With a focus on scalability and
reliability of LLM-based planning in complex state and action spaces, we
present innovations designed to limit these shortcomings, including 1)
Predicate Grounding to prevent and recover from infeasible actions, and 2) an
embodied version of LLM-guided Monte Carlo Tree Search with self reflection. In
simulation experiments, ConceptAgent achieved a 19% task completion rate across
three room layouts and 30 easy level embodied tasks outperforming other
state-of-the-art LLM-driven reasoning baselines that scored 10.26% and 8.11% on
the same benchmark. Additionally, ablation studies on moderate to hard embodied
tasks revealed a 20% increase in task completion from the baseline agent to the
fully enhanced ConceptAgent, highlighting the individual and combined
contributions of Predicate Grounding and LLM-guided Tree Search to enable more
robust automation in complex state and action spaces.",http://arxiv.org/abs/2410.06108v1,cs.AI
http://arxiv.org/abs/2409.15915v1,Planning in the Dark: LLM-Symbolic Planning Pipeline without Experts,"Sukai Huang, Nir Lipovetzky, Trevor Cohn",2024-09-24,"Large Language Models (LLMs) have shown promise in solving natural
language-described planning tasks, but their direct use often leads to
inconsistent reasoning and hallucination. While hybrid LLM-symbolic planning
pipelines have emerged as a more robust alternative, they typically require
extensive expert intervention to refine and validate generated action schemas.
It not only limits scalability but also introduces a potential for biased
interpretation, as a single expert's interpretation of ambiguous natural
language descriptions might not align with the user's actual intent. To address
this, we propose a novel approach that constructs an action schema library to
generate multiple candidates, accounting for the diverse possible
interpretations of natural language descriptions. We further introduce a
semantic validation and ranking module that automatically filter and rank the
generated schemas and plans without expert-in-the-loop. The experiments showed
our pipeline maintains superiority in planning over the direct LLM planning
approach. These findings demonstrate the feasibility of a fully automated
end-to-end LLM-symbolic planner that requires no expert intervention, opening
up the possibility for a broader audience to engage with AI planning with less
prerequisite of domain expertise.",http://arxiv.org/abs/2409.15915v1,cs.AI
http://arxiv.org/abs/2409.14277v1,Can-Do! A Dataset and Neuro-Symbolic Grounded Framework for Embodied Planning with Large Multimodal Models,"Yew Ken Chia, Qi Sun, Lidong Bing, Soujanya Poria",2024-09-22,"Large multimodal models have demonstrated impressive problem-solving
abilities in vision and language tasks, and have the potential to encode
extensive world knowledge. However, it remains an open challenge for these
models to perceive, reason, plan, and act in realistic environments. In this
work, we introduce Can-Do, a benchmark dataset designed to evaluate embodied
planning abilities through more diverse and complex scenarios than previous
datasets. Our dataset includes 400 multimodal samples, each consisting of
natural language user instructions, visual images depicting the environment,
state changes, and corresponding action plans. The data encompasses diverse
aspects of commonsense knowledge, physical understanding, and safety awareness.
Our fine-grained analysis reveals that state-of-the-art models, including
GPT-4V, face bottlenecks in visual perception, comprehension, and reasoning
abilities. To address these challenges, we propose NeuroGround, a neurosymbolic
framework that first grounds the plan generation in the perceived environment
states and then leverages symbolic planning engines to augment the
model-generated plans. Experimental results demonstrate the effectiveness of
our framework compared to strong baselines. Our code and dataset are available
at https://embodied-planning.github.io.",http://arxiv.org/abs/2409.14277v1,"cs.AI, cs.CL, cs.CV, cs.RO"
http://arxiv.org/abs/2409.01806v1,LASP: Surveying the State-of-the-Art in Large Language Model-Assisted AI Planning,"Haoming Li, Zhaoliang Chen, Jonathan Zhang, Fei Liu",2024-09-03,"Effective planning is essential for the success of any task, from organizing
a vacation to routing autonomous vehicles and developing corporate strategies.
It involves setting goals, formulating plans, and allocating resources to
achieve them. LLMs are particularly well-suited for automated planning due to
their strong capabilities in commonsense reasoning. They can deduce a sequence
of actions needed to achieve a goal from a given state and identify an
effective course of action. However, it is frequently observed that plans
generated through direct prompting often fail upon execution. Our survey aims
to highlight the existing challenges in planning with language models, focusing
on key areas such as embodied environments, optimal scheduling, competitive and
cooperative games, task decomposition, reasoning, and planning. Through this
study, we explore how LLMs transform AI planning and provide unique insights
into the future of LM-assisted planning.",http://arxiv.org/abs/2409.01806v1,"cs.AI, cs.CL, cs.LG"
http://arxiv.org/abs/2407.03321v1,Planetarium: A Rigorous Benchmark for Translating Text to Structured Planning Languages,"Max Zuo, Francisco Piedrahita Velez, Xiaochen Li, Michael L. Littman, Stephen H. Bach",2024-07-03,"Many recent works have explored using language models for planning problems.
One line of research focuses on translating natural language descriptions of
planning tasks into structured planning languages, such as the planning domain
definition language (PDDL). While this approach is promising, accurately
measuring the quality of generated PDDL code continues to pose significant
challenges. First, generated PDDL code is typically evaluated using planning
validators that check whether the problem can be solved with a planner. This
method is insufficient because a language model might generate valid PDDL code
that does not align with the natural language description of the task. Second,
existing evaluation sets often have natural language descriptions of the
planning task that closely resemble the ground truth PDDL, reducing the
challenge of the task. To bridge this gap, we introduce \benchmarkName, a
benchmark designed to evaluate language models' ability to generate PDDL code
from natural language descriptions of planning tasks. We begin by creating a
PDDL equivalence algorithm that rigorously evaluates the correctness of PDDL
code generated by language models by flexibly comparing it against a ground
truth PDDL. Then, we present a dataset of $132,037$ text-to-PDDL pairs across
13 different tasks, with varying levels of difficulty. Finally, we evaluate
several API-access and open-weight language models that reveal this task's
complexity. For example, $87.6\%$ of the PDDL problem descriptions generated by
GPT-4o are syntactically parseable, $82.2\%$ are valid, solve-able problems,
but only $35.1\%$ are semantically correct, highlighting the need for a more
rigorous benchmark for this problem.",http://arxiv.org/abs/2407.03321v1,"cs.CL, cs.AI, cs.LG"
http://arxiv.org/abs/2407.03321v2,Planetarium: A Rigorous Benchmark for Translating Text to Structured Planning Languages,"Max Zuo, Francisco Piedrahita Velez, Xiaochen Li, Michael L. Littman, Stephen H. Bach",2024-07-03,"Recent works have explored using language models for planning problems. One
approach examines translating natural language descriptions of planning tasks
into structured planning languages, such as the planning domain definition
language (PDDL). Existing evaluation methods struggle to ensure semantic
correctness and rely on simple or unrealistic datasets. To bridge this gap, we
introduce \textit{Planetarium}, a benchmark designed to evaluate language
models' ability to generate PDDL code from natural language descriptions of
planning tasks. \textit{Planetarium} features a novel PDDL equivalence
algorithm that flexibly evaluates the correctness of generated PDDL, along with
a dataset of 145,918 text-to-PDDL pairs across 73 unique state combinations
with varying levels of difficulty. Finally, we evaluate several API-access and
open-weight language models that reveal this task's complexity. For example,
96.1\% of the PDDL problem descriptions generated by GPT-4o are syntactically
parseable, 94.4\% are solvable, but only 24.8\% are semantically correct,
highlighting the need for a more rigorous benchmark for this problem.",http://arxiv.org/abs/2407.03321v2,"cs.CL, cs.AI, cs.LG"
http://arxiv.org/abs/2406.15609v2,Automated radiotherapy treatment planning guided by GPT-4Vision,"Sheng Liu, Oscar Pastor-Serrano, Yizheng Chen, Matthew Gopaulchan, Weixing Liang, Mark Buyyounouski, Erqi Pollom, Quynh-Thu Le, Michael Gensheimer, Peng Dong, Yong Yang, James Zou, Lei Xing",2024-06-21,"Radiotherapy treatment planning is a time-consuming and potentially
subjective process that requires the iterative adjustment of model parameters
to balance multiple conflicting objectives. Recent advancements in large
foundation models offer promising avenues for addressing the challenges in
planning and clinical decision-making. This study introduces GPT-RadPlan, a
fully automated treatment planning framework that harnesses prior radiation
oncology knowledge encoded in multi-modal large language models, such as
GPT-4Vision (GPT-4V) from OpenAI. GPT-RadPlan is made aware of planning
protocols as context and acts as an expert human planner, capable of guiding a
treatment planning process. Via in-context learning, we incorporate clinical
protocols for various disease sites as prompts to enable GPT-4V to acquire
treatment planning domain knowledge. The resulting GPT-RadPlan agent is
integrated into our in-house inverse treatment planning system through an API.
The efficacy of the automated planning system is showcased using multiple
prostate and head & neck cancer cases, where we compared GPT-RadPlan results to
clinical plans. In all cases, GPT-RadPlan either outperformed or matched the
clinical plans, demonstrating superior target coverage and organ-at-risk
sparing. Consistently satisfying the dosimetric objectives in the clinical
protocol, GPT-RadPlan represents the first multimodal large language model
agent that mimics the behaviors of human planners in radiation oncology
clinics, achieving remarkable results in automating the treatment planning
process without the need for additional training.",http://arxiv.org/abs/2406.15609v2,"physics.med-ph, cs.AI"
http://arxiv.org/abs/2406.11132v1,RePrompt: Planning by Automatic Prompt Engineering for Large Language Models Agents,"Weizhe Chen, Sven Koenig, Bistra Dilkina",2024-06-17,"In this past year, large language models (LLMs) have had remarkable success
in domains outside the traditional natural language processing, and people are
starting to explore the usage of LLMs in more general and close to application
domains like code generation, travel planning, and robot controls. Connecting
these LLMs with great capacity and external tools, people are building the
so-called LLM agents, which are supposed to help people do all kinds of work in
everyday life. In all these domains, the prompt to the LLMs has been shown to
make a big difference in what the LLM would generate and thus affect the
performance of the LLM agents. Therefore, automatic prompt engineering has
become an important question for many researchers and users of LLMs. In this
paper, we propose a novel method, \textsc{RePrompt}, which does ""gradient
descent"" to optimize the step-by-step instructions in the prompt of the LLM
agents based on the chat history obtained from interactions with LLM agents. By
optimizing the prompt, the LLM will learn how to plan in specific domains. We
have used experiments in PDDL generation and travel planning to show that our
method could generally improve the performance for different reasoning tasks
when using the updated prompt as the initial prompt.",http://arxiv.org/abs/2406.11132v1,"cs.CL, cs.AI, cs.LG"
